Penal_LESIONES DOLOSAS Y VIOLENCIA FAMILIAR,1
Familiar_PETICIÓN DE HERENCIA_OTRAS,3
Familiar_DIVORCIO_INCAUSADO_VISITAS Y CONVIVENCIA,4
Penal_SECUESTRO EN SU MODALIDAD DE EXIGIR RESCATE,5
Familiar_INFORMACIÓN TESTIMONIAL_OTRAS,3
Penal_HOMICIDIO Y OTRO,2
Penal_VIOLACION Y ABUSO SEXUAL INFANTIL,2
Penal_DESPOJO DE INMUEBLES Y AGUAS Y OTROS,1
Mercantil_OPOSICIÓN A DECISIONES TOMADAS EN LA ASAMBLEA GENERAL DE ACCIONISTAS,2
Penal_TENTATIVA DE FEMINICIDIO,4
Civil_ACCIÓN DE RESPONSABILIDAD CIVIL SUBJETIVA,5
Penal_LESIONES A TITULO DE CULPA Y DAÑO EN LAS COSAS ,3
Penal_VIOLENCIA FAMILIAR Y AMENAZAS,1
Penal_PRIVACION ILEGAL DE LA LIBERTAD Y VIOLACION,1
Penal_VIOLENCIA FAMILIAR Y VIOLACION EQUIPARADA,1
Penal_ABUSO DE AUTORIDAD Y LESIONES CALIFICADAS,2
Penal_USURPACION DE FUNCIONES PUBLICAS O DE PROFESION,4
Penal_DISPARO DE ARMA DE FUEGO Y OTROS,1
Penal_DISPARO DE ARMA DE FUEGO SOBRE PERSONA Y DELITOS COMETIDOS CONTRA REPRESENTANTES DE LA AUTORIDAD,4
Penal_ROBO EQUIPARADO Y CONTRA LA SALUD,1
Civil_ACCIÓN DE DAÑO MORAL_OTRA,2
Civil_ACCIÓN DE INOFICIOSIDAD,3
Penal_ATENTADOS AL PUDOR Y LESIONES,2
Penal_ADULTERIO,1
Penal_ABOGADOS PATRONOS Y LITIGANTES,2
Penal_USURPACION DE FUNCIONES PUBLICAS O DE PROFESION Y USO INDEBIDO DE UNIFORMES O INSIGNIAS,5
Penal_ROBO EQUIPARADO EN SU MODALIDAD DE UTILIZACION DE UN VEHICULO ROBADO A SABIENDAS DE SU PROCEDENCIA ILICITA,5
Penal_MATERIA DE INHUMACIONES Y EXHUMACIONES,1
Penal_ROBO CALIFICADO Y DAÑO EN LAS COSAS A TITULO DOLOSO,1
Penal_HOMICIDIO CALIFICADO Y HOMICIDIO EN GRADO DE TENTATIVA,2
Penal_SECUESTRO AGRAVADO Y DELINCUENCIA ORGANIZADA,1
Penal_ROBO EQUIPARADO EN SU  MODALIDAD DE USO,4
Penal_TENTANTIVA DE ROBO CALIFICADO,10
Penal_VIOLENCIA INTRAFAMILIAR Y LESIONES CALIFICADAS,47
Penal_LESIONES Y DAÑO EN LAS COSAS CULPOSOS,3
Penal_ROBO EQUIPARADO EN SU MODALIDAD DE UTILIZACION,10
Penal_MALTRATO AL INFANTE Y OTROS,1
Penal_ABUSO  SEXUAL INFANTIL  AGRAVADO Y CORRUPCION DE MENORES,3
"Penal_HOMICIDIO, DAÑO EN LAS COSAS Y LESIONES",1
Penal_TENTATIVA DE PARRICIDIO ,73
Penal_ULTRAJES A LA MORAL Y A LAS BUENAS COSTUMBRES E INCITACION A LA PROSTITUCION,1
Penal_PECULADO,4
Penal_HOMICIDIO CALIFICADO Y LESIONES,1
Penal_VIOLACION DE DEPOSITO Y FRAUDE ESPECIFICO,9
Penal_HOMICIDIO CALIFICADO EN GRADO DE TENTATIVA Y OTROS,1
Penal_LESIONES EN RIÑA INESPERADA,1
Penal_NARCOMENUDEO,8
Penal_LESIONES Y VIOLENCIA INTRAFAMILIAR ,4
Penal_TENTATIVA DE HOMICIDIO Y ROBO CALIFICADO,1
Penal_CONTRA EL DESARROLLO URBANO Y OTRO,1
Penal_HOMICIDIO A TITULO DE CULPA POR IMPRUDENCIA,2
Penal_SUBSTRACCION DE MENORES ,2
Penal_LESIONES INTENCIONALES,4
Penal_FRAUDE GENERICO Y FRAUDE ESPECIFICO ,2
Penal_CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO CON FINES DE COMERCIO,12
Penal_VIOLENCIA INTRAFAMILIAR Y ABANDONO DE FAMILIARES,3
Penal_ROBO AGRAVIADO,1
Penal_ROBO EQUIPARADO EN SU MODALIDAD DE DESMANTELAMIENTO DE VEHICULOS ROBADOS,1
Penal_TENTATIVA DE ROBO DE INFANTE,1
Penal_COHECHO Y OTROS,1
Penal_DAÑO EN LAS COSAS Y LESIONES AMBOS A TITULO DE CULPA,6
Penal_DAÑO EN LAS COSAS A TITULO DE CULPA Y LESIONES A TITULO DE CULPA,6
Penal_ADQUISICION ILEGITIMA DE BIENES MATERIA DE UN DELITO O UNA INFRACCION PENAL,2
Penal_CONTRA LA SALUD Y OTRO,4
Penal_ROBO EQUIPARADO Y OTROS,4
Penal_DESOBEDIENCIA O RESISTENCIA DE PARTICULARES,3
Penal_CORRUPCION DE MENORES Y ABUSO SEXUAL INFANTIL,3
Penal_FRAUDE Y FALSIFICACION DE DOCUMENTOS EN GENERAL,1
Penal_ROBO EQUIPARADO Y OTRO,3
Penal_ABUSO DE CONFIANZA EQUIPARADO,3
Penal_FRAUDE Y SUPLANTACION DE IDENTIDAD,1
Penal_RESPONSABILIDAD PROFESIONAL ,1
Penal_LESIONES SIMPLES DOLOSAS,2
Penal_TENTATIVA DE HOMICIDIO CALIFICADO Y TENTATIVA DE ROBO CALIFICADO,1
Penal_RESPONSABILIDAD MEDICA Y LESIONES CULPOSAS,2
Penal_PROSTITUCION INFANTIL,1
Penal_LESIONES Y AMENAZAS,3
Penal_QUEJA ,4
"Penal_FALSIFICACION DE DOCUMENTOS EXPEDIDOS POR LOS PODERES DEL ESTADO, ORGANISMOS AUTONOMOS, AYUNTAMIENTOS O DE LOS DOCUMENTOS DE CREDITO ",2
Penal_HOMICIDIO CULPOSO Y LESIONES,1
Penal_DAÑO EN LAS COSAS Y LESIONES CULPOSAS,3
Penal_DESOBEDIENCIA O RESISTENCIA DE PARTICULARES Y OTRO,4
Penal_DESPOJO DE INMUEBLES Y ROBO CALIFICADO,2
Penal_ROBO CALIFICADO Y PRIVACION ILEGAL DE LA LIBERTAD Y OTROS DERECHOS ,4
Penal_VIOLENCIA INTRAFAMILIAR EQUIPARADA Y LESIONES DOLOSAS,1
Penal_EXCUSA,2
Penal_ALLANAMIENTO DE MORADA Y LESIONES,1
Penal_CORRUPCION DE MENORES Y OTRO,3
Civil_ACCIÓN RESCISIÓN DE CONTRATO_PRESTACIÓN DE SERVICIOS ,3
Civil_ACCIÓN RESCISIÓN DE CONTRATO_HIPOTECA,1
Civil_ACCIONES RELATIVAS AL ARRENDAMIENTO_NULIDAD_NULIDAD,1
Penal_PRIVACION ILEGAL DE LA LIBERTAD ,111
Penal_HOMICIDIO CALIFICADO Y DELITOS EN MATERIA DE INHUMACION Y EXHUMACION,1
"Penal_ROBO CALIFICADO Y FALSIFICACION Y USO INDEBIDO DE SELLOS, MARCAS, LLAVES Y TROQUELES",3
Penal_VIOLACION AGRAVADA,1
Familiar_CONCUBINATO_DECLARACIÓN DE CONCUBINATO,1
Familiar_PETICIÓN DE HERENCIA,9
Civil_ACCIÓN DE CUMPLIMIENTO DE CONTRATO_APARCERÍA_OTROS,1
"Mercantil_CONTRATOS (COMPRAVENTA, ARRENDAMIENTO, SEGURO)_CUMPLIMIENTO",10
Penal_TENTATIVA DE HOMICIDIO CALIFICADO Y OTRO,3
Penal_SUSTRACCIÓN DE MENORES Y ABANDONO DE FAMILIARES,1
Penal_HOMICIDIO Y TENTATIVA DE HOMICIDIO,1
Penal_DESPOJO DE INMUEBLES Y DAÑO EN LAS COSAS,3
Penal_ATAQUE PELIGROSO,1
Penal_VIOLENCIA INTRAFAMILIAR Y LESIONES SIMPLES ,3
Penal_VIOLENCIA INTRAFAMILIAR EQUIPARADA Y ABUSO SEXUAL INFANTIL AGRAVADO,2
Penal_HOMICIDIO CALIFICADO Y TENTATIVA DE ROBO CALIFICADO,2
Penal_LESIONES A TITULO DE CULPA GRAVE,4
Penal_ABIGEATO CALIFICADO,10
Penal_ROBO CALIFICADO Y PRIVACION ILEGAL DE LA LIBERTAD,2
Penal_HOMICIDIO IMPRUDENCIAL Y DAÑO EN LAS COSAS CULPOSO,1
Familiar_NULIDAD TESTAMENTO_OTRAS,1
Penal_LESIONES Y DELITOS COMETIDOS CONTRA REPRESENTANTES DE LA AUTORIDAD,2
Penal_HOMICIDIO CALIFICADO Y OTROS,6
Penal_DAÑO A LAS COSAS A TITULO DE CULPA,4
Penal_LESIONES CALIFICADAS Y MALTRATO AL INFANTE,1
Penal_DAÑO EN LAS COSAS Y HOMICIDIO A TITULO DE CULPA,1
"Penal_VIOLENCIA INTRAFAMILIAR, MALTRATO AL INFANTE Y LESIONES",2
"Penal_LESIONES, DAÑO EN LAS COSAS Y HOMICIDIO A TITULO DE CULPA",1
Familiar_CONTRADICCIÓN DE PATERNIDAD Y MATERNIDAD. (FILIACIÓN)_RECONOCIMIENTO_OTRAS,2
Penal_ABUSO SEXUAL,6
Mercantil_ACCION DE RESTITUCIÓN DE INMUEBLE,6
Penal_DAÑO A LAS COSAS,3
Penal_PROSTITUCION INFANTIL Y ABUSO SEXUAL INFANTIL AGRAVADO,1
Penal_HOMICIDIO CALIFICADO EN GRADO DE TENTATIVA Y DELINCUENCIA ORGANIZADA,1
Penal_ROBO CALIFICADO Y TENTATIVA DE ROBO CALIFICADO,2
Penal_DAÑO EN LAS COSAS Y LESIONES A TITULO DE CULPA,1
Penal_CORRUPCION DE MENORES AGRAVADO Y ABUSO SEXUAL INFANTIL AGRAVADO,4
Penal_EJERCICIO INDEBIDO Y ABANDONO DEL SERVICIO PUBLICO,1
Civil_ACCIONES RELATIVAS AL ARRENDAMIENTO_RESCISIÓN_RESCISIÓN,4
Penal_DAÑO EN LAS COSAS Y DESPOJO,1
Penal_HOMICIDIO Y DAÑO EN LAS COSAS IMPRUDENCIAL,1
Penal_HOMICIDIO Y ROBO CALIFICADO,5
Penal_HOMICIDIO A TITULO DE CULPA GRAVE Y OTRO,5
Penal_FRAUDE ESPECIFICO Y OTROS ,1
Penal_SUSTRACCION DE MENORES,5
Penal_ABANDONO DE PERSONAS Y FAMILIARES,1
Civil_ACCIÓN DE NULIDAD_NULIDAD DE CONTRATO_OTRAS,2
Penal_ABUSO SEXUAL INFANTIL AGRAVADO Y CORRUPCION DE MENORES,2
Familiar_GUARDA Y CUSTODIA,9
Familiar_NULIDAD TESTAMENTO,9
Penal_PRIVACION ILEGAL DE LA LIBERTAD Y ROBO CALIFICADO,1
Civil_ACCIÓN PAULIANA_OTRA,2
Civil_ACCIÓN RESCISIÓN DE CONTRATO_HIPOTECA_OTROS,1
Mercantil_INCUMPLIMIENTO DE FIDEICOMISO,6
Familiar_DISPOSICIÓN DE BIENES_OTRAS_INMUEBLES,1
Penal_TENTATIVA DE FRAUDE GENERICO,2
Mercantil_ACCIÓN DE PAGO_COMISIONES,4
Civil_ACCIÓN RESCISIÓN DE CONTRATO_PRESTACIÓN DE SERVICIOS _OTROS,1
Civil_ACCIÓN CONFESORIA_OTRAS_OTRAS,1
Familiar_DIVORCIO_INCAUSADO_COMPENSACIÓN,3
Familiar_ADOPCIÓN_PLENA,2
Penal_HOMICIDIO CALIFICADO Y VIOLACIÓN,1
Penal_MALTRATO INFANTIL Y LESIONES,1
Penal_HOMICIDIO SIMPLE INTENCIONAL Y ROBO CALIFICADO,3
Familiar_DIVORCIO_CONTENCIOSO,158
"Penal_VIOLENCIA INTRAFAMILIAR, MALTRATO AL INFANTE Y LESIONES SIMPLES",1
Familiar_VISITAS Y CONVIVENCIAS_MENOR_OTRAS,4
Penal_HOMICIDIO CALIFICADO Y SECUESTRO,1
Penal_DISPARO DE ARMA DE FUEGO SOBRE PERSONA ,1
Penal_PANDILLERISMO Y OTROS,1
Familiar_ESTADO DE INTERDICCIÓN_OTRAS,4
Familiar_PATRIA POTESTAD_PÉRDIDA_ALIMENTOS,2
Familiar_CONTRADICCIÓN DE PATERNIDAD Y MATERNIDAD. (FILIACIÓN)_RECONOCIMIENTO_ALIMENTOS,2
"Mercantil_RECONOCIMIENTO DE FIRMA, MONTO Y CAUSA DEL ADEUDO ",3
Penal_ROBO DE INFANTE,3
Civil_HIPOTECARIA_PRESCRIPCIÓN NEGATIVA DE OBLIGACIONES DERIVADAS DE HIPOTECA_OTRA,2
Penal_ASOCIACIÓN DELICTUOSA,2
"Penal_FALSIFICACION Y USO INDEBIDO DE SELLOS, MARCAS, LLAVES Y TROQUELES",1
Penal_LESIONES A TITULO DE CULPA GRAVE Y OTRO,2
Penal_PLAGIO O SECUESTRO ,2
Penal_ENCUBRIMIENTO,3
Penal_CORRUPCION DE MENORES Y VIOLENCIA INTRAFAMILIAR,1
Penal_VIOLENCIA INTRAFAMILIAR Y LESIONES DOLOSAS CALIFICADAS,1
Penal_ROBO EQUIPARADO EN SU MODALIDAD DE USO,4
Penal_HOMICIDIO SIMPLE,2
Penal_ROBO CALIFICADO Y LESIONES CALIFICADAS,2
Penal_HOMICIDIO DOLOSO,1
Civil_NULIDAD DE CONTRATO_DONACIÓN_OTROS,1
Penal_SUPLANTACIÓN DE IDENTIDAD,4
Penal_ULTRAJES A LA MORAL Y A LAS BUENAS COSTUMBRES ,3
Penal_DELITOS COMETIDOS EN LA ADMINISTRACION DE JUSTICIA Y EN OTROS RAMOS DEL PODER PUBLICO,2
Penal_HOMICIDIO A TITULO DE CULPA Y DAÑO EN LAS COSAS A TITULO DE CULPA ,5
Familiar_ACCIÓN DE PAGO DE PENSIÓN ALIMENTICIA,1
Penal_CONTRA LA SALUD Y OTROS,2
Familiar_ALIMENTOS_MENORES_ASEGURAMIENTO,1
Penal_DAÑO EN LAS COSAS A TITULO DE CULPA POR IMPRUDENCIA,1
Penal_ADMINISTRACION FRAUDULENTA Y OTROS,1
Penal_PANDILLERISMO Y ALLANAMIENTO DE MORADA,1
Civil_ACCIÓN DE ENRIQUECIMIENTO ILEGÍTIMO,8
Penal_PARRICIDIO Y VIOLACION,1
Penal_ABUSO DE AUTORIDAD Y DELITOS COMETIDOS EN LA ADMINISTRACION DE JUSTICIA Y EN OTROS RAMOS DEL PODER PUBLICO,1
Penal_FEMINICIDIO Y ROBO CALIFICADO,2
Familiar_LIQUIDACIÓN DE LA SOCIEDAD_OTRAS,2
Familiar_MATRIMONIO,2
Penal_ABUSO SEXUAL INFANTIL AGRAVADO Y VIOLENCIA INTRAFAMILIAR,4
Mercantil_REPOSICIÓN DE TÍTULOS DE CRÉDITO,1
Familiar_EJECUCIÓN DE CONVENIO,2
Familiar_DIVORCIO_TERMINACIÓN DE LA SOCIEDAD,1
Civil_ACCIÓN DE TERMINACIÓN DE CONTRATO_HIPOTECA,1
Familiar_RENDICIÓN DE CUENTAS,2
Familiar_DISPOSICIÓN DE BIENES,2
Mercantil_CONVOCATORIA PARA ASAMBLEA GENERAL DE ACCIONISTAS,1
Penal_CORRUPCION DE MENORES Y ABUSO SEXUAL INFANTIL AGRAVADO,2
Civil_ACCIÓN DE CUMPLIMIENTO DE CONTRATO_HIPOTECA_OTROS,1
Civil_ACCIÓN DE NULIDAD_NULIDAD DE ESCRITURA_OTRAS,1
Civil_ACREDITAR PROPIEDAD DE VEHICULO,3
Penal_VIOLENCIA FAMILIAR Y OTROS,3
Civil_ACCIÓN DE REVOCACIÓN_DE MANDATO,1
Penal_FEMINICIDIO Y OTRO,2
Mercantil_NOTIFICACIÓN JUDICIAL,4
Familiar_MODIFICACIÓN DE ACTAS DEL ESTADO CIVIL_RECTIFICACIÓN_ACLARACIÓN,1
Familiar_DIVORCIO_CONTENCIOSO_GUARDA Y CUSTODIA,4
Mercantil_LAUDO ARBITRAL,1
Civil_ACCIÓN RESCISIÓN DE CONTRATO_DONACIÓN_OTROS,1
Civil_ACCIÓN DE REVOCACIÓN_DE DONACIÓN_ANOTACIÓN EN REGISTRO PUBLICO,1
Familiar_INTERDICTOS_RECUPERAR POSESIÓN DE MENOR,1
Penal_HOMICIDIO A TITULO DE CULPA Y OTROS,3
Penal_RESPONSABILIDAD MEDICA Y OTRO,1
Civil_ACCIÓN DE LIQUIDACIÓN,3
Civil_ACCIONES RELATIVAS AL ARRENDAMIENTO_OTRAS,1
Civil_HIPOTECARIA_VENCIMIENTO ANTICIPADO_PAGO,6
Familiar_PARTICIÓN_OTRAS,1
Penal_ABUSO SEXUAL INFANTIL AGRAVADO Y OTRO,2
Penal_DESPOJO DE INMUEBLES EN GRADO DE TENTATIVA,1
Penal_PANDILLERISMO Y HOMICIDIO CALIFICADO EN GRADO DE TENTATIVA,1
Familiar_PATRIMONIO DE FAMILIA,1
Civil_ACCIÓN REIVINDICATORIA_DAÑOS Y PERJUICIOS,1
Civil_ACCIÓN DE RESPONSABILIDAD CIVIL OBJETIVA_DAÑO MORAL,4
Civil_HIPOTECARIA_PRESCRIPCIÓN NEGATIVA DE OBLIGACIONES DERIVADAS DE HIPOTECA_CANCELACIÓN EN REGISTRO PUBLICO,1
Mercantil_JUICIO SUCESORIO INTESTAMENTARIO,1
Civil_ACCIÓN RESCISIÓN DE CONTRATO_ARRENDAMIENTO,1
Mercantil_ACCIÓN CAMBIARIA EN VÍA DE REGRESO,1
Penal_PORTACION  DE ARMA DE FUEGO SIN LICENCIA,1
Familiar_DIVORCIO_LIQUIDACIÓN DE LA SOCIEDAD,2
Penal_LESIONES A TITULO DE CULPA Y OTRO,2
Penal_ROBO SIMPLE EN GRADO DE TENTATIVA,2
Penal_LESIONES DOLOSAS CALIFICADAS,1
Penal_HOMICIDIO CALIFICADO Y ROBO SIMPLE,1
Penal_SECUESTRO EXPRESS,1
Penal_HOMICIDIO EN RIÑA COMO PROVOCADO,1
Civil_ACCIÓN DE NULIDAD_OTRAS_DAÑOS Y PERJUICIOS,1
Civil_HIPOTECARIA_OTRAS_OTRA,3
Penal_HOMICIDIO A TITULO DE CULPA Y OTRO,4
Penal_LESIONES CALIFICADAS Y VIOLENCIA INTRAFAMILIAR,2
"Penal_VIOLENCIA FAMILIAR, AMENAZAS Y LESIONES",1
Penal_DESPOJO Y ROBO CALIFICADO,1
Penal_ROBO CALIFICADO Y ASOCIACION DELICTUOSA,2
Penal_FRAUDE EN GRADO DE TENTATIVA,1
Familiar_PATRIA POTESTAD_PÉRDIDA_GUARDA Y CUSTODIA,1
"Familiar_REFORMA DE INVENTARIO Y AVALÚO 
(TRÁMITE SUCESORIO)",1
Civil_ACCIONES RELATIVAS AL ARRENDAMIENTO_CUMPLIMIENTO_PAGO,1
Civil_INOFICIOSIDAD DE ESRCITURA DE DONACIÓN,1
Mercantil_LIQUIDACIÓN DE SOCIEDADES MERCANTILES,2
Familiar_DIVORCIO_COMPENSACIÓN,1
Penal_ABIGEATO Y ROBO DE ANIMALES,1
Penal_FALSIFICACIÓN DE DOCUMENTOS EN GENERAL EN SU MODALIDAD DE USO DE DOCUMENTO FALSO,2
Penal_MALTRATO AL INFANTE,1
Penal_TENTATIVA DE ROBO,2
Penal_COHECHO Y ABUSO SEXUAL INFANTIL AGRAVADO,2
Penal_LESIONES EN RIÑA,5
"Mercantil_ARRENDAMIENTO (INMUEBLES, MUEBLES, FINANCIERO)",1
"Mercantil_ARRENDAMIENTO (INMUEBLES, MUEBLES, FINANCIERO)_RESCISIÓN ",1
"Penal_ROBO EQUIPARADO Y FALSIFICACION Y USO INDEBIDO DE SELLOS , MARCAS Y TROQUELES",4
"Penal_HOMICIDIO, LESIONES Y DAÑO EN LAS COSAS  TODOS A TITULO DE CULPA",2
Penal_TENTATIVA DE HOMICIDIO CALIFICADO Y PANDILLERISMO,1
Penal_VIOLENCIA INTRAFAMILIAR Y DESOBEDIENCIA O RESISTENCIA DE PARTICULARES,2
Civil_NULIDAD DE CONTRATO_ARRENDAMIENTO_OTROS,1
Civil_ACCIÓN DE TERMINACIÓN DE CONTRATO_OTROS_OTROS,1
Familiar_MATRIMONIO_INEFICACIA (NULIDAD)_OTRAS,1
Familiar_ALIMENTOS_ASCENDENTES_ASEGURAMIENTO,1
Civil_INFORMACIÓN TESTIMONIAL_POSESIÓN DE UN BIEN MUEBLE ,2
Penal_HOMICIDIO CULPOSO Y RESPONSABILIDAD MEDICA,1
Penal_LESIONES A TITULO DE CULPA POR IMPRUDENCIA,1
Familiar_MODIFICACIÓN DE ACTAS DEL ESTADO CIVIL_OTRAS,1
Penal_DISPARO DE ARMA DE FUEGO SOBRE PERSONA Y OTROS,2
Civil_HIPOTECARIA_PAGO_OTRA,1
Civil_INOPONIBILIDAD_DE ACTO JURÍDICO CONTENIDO EN CONTRATO,2
Civil_ACCIONES RELATIVAS AL ARRENDAMIENTO_RESCISIÓN,1
Familiar_VISITAS Y CONVIVENCIAS_MENOR,1
Familiar_DIVORCIO_OTRAS,1
Civil_ACCIÓN INTERDICTAL_DE RECUPERAR LA POSESIÓN_OTRAS,1
Civil_HIPOTECARIA_PAGO_PAGO,1
Penal_ROBO CALIFICADO Y ROBO EQUIPARADO,1
Civil_ACCIÓN NEGATORIA_OTRAS,1
Familiar_PRESUNCIÓN DE MUERTE DEL AUSENTE,1
Civil_ACCIONES RELATIVAS AL ARRENDAMIENTO_TERMINACIÓN_RESCISIÓN,1
Penal_HOMICIDIO CALIFICADO Y DELINCUENCIA ORGANIZADA,1
"Penal_CORRUPCION DE MENORES, PROSTITUCION INFANTIL Y ABUSO SEXUAL INFANTIL",1
"Penal_HOMICIDIO, LESIONES Y DAÑO EN LAS COSAS CULPOSOS",1
Civil_ACCIÓN DE NULIDAD_CANCELACIÓN EN REGISTRO PUBLICO,1
Penal_HOMICIDIO SIMPLE INTENCIONAL Y LESIONES SIMPLES,1
Penal_ABIGEATO Y ROBO CALIFICADO,1
Penal_ABANDONO DE PERSONAS,1
Penal_LESIONES CALIFICADAS Y OTRO,3
Penal_HOMICIDIO EN RIÑA INESPERADA,1
Penal_PARRICIDIO Y VIOLENCIA FAMILIAR,1
Penal_ATAQUE PELIGROSO Y DELITOS COMETIDOS EN CONTRA DE REPRESENTANTES DE LA AUTORIDAD,1
Familiar_DIVORCIO_CONTENCIOSO_OTRAS,2
Penal_ROBO CALIFICADO Y SECUESTRO EXPRESS AGRAVADO,1
Penal_ROBO CALIFICADO Y COHECHO,1
Penal_TENTATIVA DE ROBO CALIFICADO Y OTRO,1
Civil_ACCIÓN CONFESORIA_RECONOCIMIENTO DE SERVIDUMBRE,6
Civil_ACCIÓN DE CUMPLIMIENTO DE CONTRATO_COMPRAVENTA,4
Penal_SECUESTRO EXPRESS AGRAVADO,3
Penal_HOMICIDIO Y LESIONES AMBOS A TITULO DE CULPA GRAVE,1
Penal_HOMICIDIO CALIFICADO TENTADO,1
Civil_ACCIÓN RESCISIÓN DE CONTRATO_COMPRAVENTA_OTROS,1
Penal_ABUSO SEXUAL INFANTIL AGRAVADO EN GRADO DE TENTATIVA,1
Penal_ASOCIACION DELICTUOSA Y OTROS,1
Civil_ACCIONES RELATIVAS AL ARRENDAMIENTO_PAGO RENTAS _OTRA,1
Civil_ACCIONES RELATIVAS AL ARRENDAMIENTO_PRÓRROGA DE ARRENDAMIENTO_PAGO,1
Civil_ACCIÓN DE NULIDAD_OTRAS_CANCELACIÓN EN REGISTRO PUBLICO,1
Civil_ACCIÓN DE SANEAMIENTO,1
Civil_ACCIÓN DE CUMPLIMIENTO DE CONTRATO_PRESTACIÓN DE SERVICIOS _DAÑOS Y PERJUICIOS,2
Familiar_ADOPCIÓN_CONVERSIÓN A PLENA,1
Civil_ACCIÓN DE RESPONSABILIDAD CIVIL OBJETIVA_DAÑOS Y PERJUICIOS,5
Civil_HIPOTECARIA_VENCIMIENTO ANTICIPADO,5
Civil_ACCIÓN DE TERMINACIÓN DE CONTRATO_OTROS,3
Familiar_DIVORCIO_GUARDA Y CUSTODIA,1
Civil_HIPOTECARIA_VENCIMIENTO ANTICIPADO_OTRA,2
Penal_FRAUDE Y DESPOJO DE INMUEBLES Y AGUAS,1
Mercantil_ACCIÓN RESCISIÓN DE CONTRATO,1
Civil_HIPOTECARIA_OTRAS_CANCELACIÓN EN REGISTRO PUBLICO,1
Penal_ROBO EQUIPARADO EN SU MODALIDAD DE ENAJENAR CON VEHICULOS O VEHICULOS ROBADOS,1
"Penal_HOMICIDIO CALIFICADO, HOMICIDIO TENTADO Y DAÑO EN LAS COSAS",1
Civil_ACCIÓN RESCISIÓN DE CONTRATO_OTROS,2
Civil_ACCIONES RELATIVAS AL ARRENDAMIENTO_TERMINACIÓN_OTRA,1
Penal_ROBO DE USO,1
Penal_DELITOS EN MATERIA DE SECUESTRO EN SU MODALIDAD DE SECUESTRO EXPRESS CON LA FINALIDAD DE EXTORSIÓN,1
Penal_FALSIFICACION DE DOCUMENTOS ,3
Penal_FALSIFICACION DE DOCUMENTOS EN GENERAL EN SU MODALIDAD DE USO,1
Penal_FALSEDAD DE DECLARACION E INFORMES DADOS A UNA AUTORIDAD,2
Civil_NULIDAD DE CONTRATO_PRESTACIÓN DE SERVICIOS _OTROS,1
Civil_ACCIÓN DE ENRIQUECIMIENTO ILEGÍTIMO_OTRA,2
Penal_VIOLENCIA FAMILIAR EQUIPARADA,2
Civil_DERECHO DE ACCESIÓN,1
Penal_PRIVACION ILEGAL DE LA LIBERTAD Y OTROS DERECHOS,1
Penal_DELINCUENCIA ORGANIZADA Y OTRO,1
Penal_ROBO CALIFICADO Y HOMICIDIO CALIFICADO EN GRADO DE TENTATIVA,1
Penal_FALSIFICACION DE CERTIFICACIONES,1
Familiar_ESTADO DE INTERDICCIÓN_ADQUIRIDA,3
Civil_ACCIONES RELATIVAS AL ARRENDAMIENTO_TERMINACIÓN_PAGO,2
Familiar_MODIFICACIÓN DE ACTAS DEL ESTADO CIVIL_NULIDAD_ACLARACIÓN,1
Civil_ACCIÓN DE RESPONSABILIDAD CIVIL SUBJETIVA_DAÑOS Y PERJUICIOS,1
Familiar_DIVORCIO_VISITAS Y CONVIVENCIA,1
Civil_HIPOTECARIA_PAGO,1
Familiar_ALIMENTOS_MENORES_OTRAS,3
Civil_ACCIONES RELATIVAS AL ARRENDAMIENTO_PRÓRROGA DE ARRENDAMIENTO_CUMPLIMIENTO,2
Civil_ACCIÓN DE SANEAMIENTO_POR EVICCIÓN,1
Familiar_DIVORCIO_CONTENCIOSO_PATRIA POTESTAD,3
"Penal_DELITOS COMETIDOS EN CONTRA DE REPRESENTANTES DE LA AUTORIDAD, PANDILLERISMO, DESOBEDIENCIA O RESISTENCIA DE PARTICULARES Y LESIONES",1
Familiar_RENDICIÓN DE CUENTAS_OTRAS,1
Penal_SECUESTRO Y TENTATIVA DE HOMICIDIO,1
Civil_ACCIONES RELATIVAS AL ARRENDAMIENTO_CUMPLIMIENTO_OTRA,1
Familiar_TUTELA_LEGÍTIMA,1
Civil_CONFLICTO DE COMPETENCIA POR EXCUSA,1
Familiar_DIVORCIO_CONTENCIOSO_VISITAS Y CONVIVENCIA,1
Civil_ACCIÓN DE RESPONSABILIDAD CIVIL SUBJETIVA_OTRA,1
Familiar_MATRIMONIO_ILEGITIMIDAD (NULIDAD)_SITUACIÓN DE LOS HIJOS,1
Familiar_INTERDICTOS_RETENER POSESIÓN DE MENOR,1
Penal_ABANDONO DE FAMILIARES Y DESOBEDIENCIA O RESISTENCIA DE PARTICULARES,1
Penal_ROBO EQUIPARADO EN SU MODALIDAD DE DESMANTELAMIENTO Y ROBO CALIFICADO,1
Penal_HOMICIDIO POR CULPA GRAVE ,1
Penal_CONTRA EL AMBIENTE,1
Civil_OTRAS_OTRAS,1
Familiar_LIQUIDACIÓN DE LA SOCIEDAD_RENDICIÓN DE CUENTAS,1
Civil_ACCIÓN INTERDICTAL_DE RETENER LA POSESIÓN,1
Penal_MALTRATO INFANTIL Y OTRO,1
Penal_HOMICIDIO Y DAÑO EN LAS COSAS CULPOSO ,2
